aar,kommune_nr,kommune_navn,kjonn_kode,stonad,mottaker_antall
2022,5027,Midtre Gauldal,K,Arbeidsavklaringspenger,97
2022,5028,Melhus,K,Dagpenger,82
2022,5028,Melhus,K,Arbeidsavklaringspenger,272
2022,5029,Skaun,K,Dagpenger,23
2022,5029,Skaun,K,Arbeidsavklaringspenger,154
2022,5031,Malvik,K,Dagpenger,51
2022,5031,Malvik,K,Arbeidsavklaringspenger,239
2022,5032,Selbu,K,Dagpenger,6
2022,5032,Selbu,K,Arbeidsavklaringspenger,50
2022,5033,Tydal,K,Arbeidsavklaringspenger,13
2022,5034,Meråker,K,Dagpenger,14
2022,5034,Meråker,K,Arbeidsavklaringspenger,42
2022,5035,Stjørdal,K,Dagpenger,69
2022,5035,Stjørdal,K,Arbeidsavklaringspenger,469
2022,5036,Frosta,K,Dagpenger,7
2022,5036,Frosta,K,Arbeidsavklaringspenger,46
2022,5037,Levanger,K,Dagpenger,73
2022,5037,Levanger,K,Arbeidsavklaringspenger,292
2022,5038,Verdal,K,Dagpenger,77
2022,5038,Verdal,K,Arbeidsavklaringspenger,236
2022,5041,Snåase - Snåsa,K,Dagpenger,9
2022,5041,Snåase - Snåsa,Kvinne,Arbeidsavklaringspenger,28
2022,5042,Lierne,K,Arbeidsavklaringspenger,15
2022,5044,Namsskogan,Kvinne,Arbeidsavklaringspenger,12
2022,5045,Grong,K,Dagpenger,7
2022,5045,Grong,K,Arbeidsavklaringspenger,36
2022,5046,Høylandet,K,Arbeidsavklaringspenger,10
2022,5047,Overhalla,K,Dagpenger,10
2022,5047,Overhalla,K,Arbeidsavklaringspenger,55
2022,5049,Flatanger,K,Dagpenger,6
2022,5049,Flatanger,K,Arbeidsavklaringspenger,13
2022,5052,Leka,K,Arbeidsavklaringspenger,5
2022,5053,Inderøy,K,Dagpenger,23
2022,5053,Inderøy,K,Arbeidsavklaringspenger,148
2022,5054,Indre Fosen,K,Dagpenger,48
2022,5054,Indre Fosen,K,Arbeidsavklaringspenger,160
2022,5055,Heim,K,Dagpenger,11
2022,5055,Heim,K,Arbeidsavklaringspenger,102
2022,5056,Hitra,K,Dagpenger,13
2022,5056,Hitra,K,Arbeidsavklaringspenger,80
2022,5057,Ørland,K,Dagpenger,25
2022,5057,Ørland,K,Arbeidsavklaringspenger,189
2022,5058,Åfjord,K,Dagpenger,7
2022,5058,Åfjord,K,Arbeidsavklaringspenger,41
2022,5059,Orkland,K,Dagpenger,62
2022,5059,Orkland,K,Arbeidsavklaringspenger,323
2022,5060,Nærøysund,K,Dagpenger,68
2022,5060,Nærøysund,K,Arbeidsavklaringspenger,153
2022,5061,Rindal,K,Dagpenger,5
2022,5061,Rindal,K,Arbeidsavklaringspenger,45
2022,5401,Tromsø,K,Dagpenger,171
2022,5401,Tromsø,K,Arbeidsavklaringspenger,1286
2022,5402,Harstad - Hárstták,K,Dagpenger,59
2022,5402,Harstad - Hárstták,K,Arbeidsavklaringspenger,423
2022,5403,Alta,K,Dagpenger,60
2022,5403,Alta,K,Arbeidsavklaringspenger,385
2022,5404,Vardø,K,Dagpenger,12
2022,5404,Vardø,K,Arbeidsavklaringspenger,28
2022,5405,Vadsø,K,Dagpenger,21
2022,5405,Vadsø,K,Arbeidsavklaringspenger,67
2022,5406,Hammerfest - Hámmerfeasta,K,Dagpenger,37
2022,5406,Hammerfest - Hámmerfeasta,K,Arbeidsavklaringspenger,144
2022,5411,Kvæfjord,K,Dagpenger,6
2022,5411,Kvæfjord,K,Arbeidsavklaringspenger,41
2022,5412,Dielddanuorri - Tjeldsund,K,Dagpenger,5
2022,5412,Dielddanuorri - Tjeldsund,K,Arbeidsavklaringspenger,70
2022,5413,Ibestad,K,Dagpenger,11
2022,5413,Ibestad,K,Arbeidsavklaringspenger,20
2022,5414,Gratangen,K,Arbeidsavklaringspenger,22
2022,5415,Loabák - Lavangen,K,Arbeidsavklaringspenger,18
2022,5416,Bardu,K,Dagpenger,6
2022,5416,Bardu,K,Arbeidsavklaringspenger,47
2022,5417,Salangen,K,Dagpenger,5
2022,5417,Salangen,K,Arbeidsavklaringspenger,22
2022,5418,Målselv,K,Dagpenger,11
2022,5418,Målselv,K,Arbeidsavklaringspenger,107
2022,5419,Sørreisa,K,Dagpenger,13
2022,5419,Sørreisa,K,Arbeidsavklaringspenger,59
2022,5420,Dyrøy,K,Dagpenger,6
2022,5420,Dyrøy,K,Arbeidsavklaringspenger,16
2022,5421,Senja,K,Dagpenger,38
2022,5421,Senja,K,Arbeidsavklaringspenger,242
2022,5422,Balsfjord,K,Dagpenger,16
2022,5422,Balsfjord,K,Arbeidsavklaringspenger,99
2022,5423,Karlsøy,K,Dagpenger,7
2022,5423,Karlsøy,K,Arbeidsavklaringspenger,40
2022,5424,Lyngen,K,Dagpenger,6
2022,5424,Lyngen,K,Arbeidsavklaringspenger,33
2022,5425,Storfjord - Omasvuotna - Omasvuono,K,Arbeidsavklaringspenger,29
2022,5426,Gáivuotna - Kåfjord - Kaivuono,K,Arbeidsavklaringspenger,32
2022,5427,Skjervøy,K,Dagpenger,29
2022,5427,Skjervøy,K,Arbeidsavklaringspenger,55
2022,5428,Nordreisa - Ráisa - Raisi,K,Dagpenger,17
2022,5428,Nordreisa - Ráisa - Raisi,K,Arbeidsavklaringspenger,74
2022,5429,Kvænangen,K,Arbeidsavklaringspenger,19
2022,5430,Guovdageaidnu - Kautokeino,K,Dagpenger,14
2022,5430,Guovdageaidnu - Kautokeino,K,Arbeidsavklaringspenger,29
2022,5432,Loppa,K,Arbeidsavklaringspenger,6
2022,5433,Hasvik,K,Arbeidsavklaringspenger,15
2022,5434,Måsøy,K,Dagpenger,6
2022,5434,Måsøy,K,Arbeidsavklaringspenger,7
2022,5435,Nordkapp,K,Dagpenger,26
2022,5435,Nordkapp,K,Arbeidsavklaringspenger,12
2022,5436,Porsanger - Porsángu - Porsanki,K,Dagpenger,17
2022,5436,Porsanger - Porsángu - Porsanki,K,Arbeidsavklaringspenger,69
2022,5437,Kárášjohka - Karasjok,K,Dagpenger,9
2022,5437,Kárášjohka - Karasjok,K,Arbeidsavklaringspenger,36
2022,5438,Lebesby,K,Arbeidsavklaringspenger,13
2022,5439,Gamvik,K,Dagpenger,8
2022,5439,Gamvik,K,Arbeidsavklaringspenger,10
2022,5440,Berlevåg,K,Dagpenger,5
2022,5440,Berlevåg,K,Arbeidsavklaringspenger,11
2022,5441,Deatnu - Tana,K,Dagpenger,9
2022,5441,Deatnu - Tana,K,Arbeidsavklaringspenger,59
2022,5442,Unjárga - Nesseby,K,Arbeidsavklaringspenger,11
2022,5443,Båtsfjord,Kvinne,Dagpenger,57
2022,5443,Båtsfjord,K,Arbeidsavklaringspenger,29
2022,5444,Sør-Varanger,K,Dagpenger,29
2022,5444,Sør-Varanger,K,Arbeidsavklaringspenger,154
2022,1101,Eigersund,M,Dagpenger,77
2022,1101,Eigersund,M,Arbeidsavklaringspenger,140
2022,1106,Haugesund,M,Dagpenger,218
2022,1106,Haugesund,M,Arbeidsavklaringspenger,452
2022,1108,Sandnes,M,Dagpenger,552
2022,1108,Sandnes,M,Arbeidsavklaringspenger,902
2022,1111,Sokndal,M,Dagpenger,9
2022,1111,Sokndal,M,Arbeidsavklaringspenger,37
2022,1112,Lund,M,Dagpenger,8
2022,1112,Lund,M,Arbeidsavklaringspenger,29
2022,1114,Bjerkreim,M,Dagpenger,6
2022,1114,Bjerkreim,M,Arbeidsavklaringspenger,19
2022,1119,Hå,M,Dagpenger,76
2022,1119,Hå,M,Arbeidsavklaringspenger,209
2022,1120,Klepp,M,Dagpenger,86
2022,1120,Klepp,M,Arbeidsavklaringspenger,180
2022,1121,Time,M,Dagpenger,74
2022,1121,Time,M,Arbeidsavklaringspenger,190
2022,1122,Gjesdal,M,Dagpenger,54
2022,1122,Gjesdal,M,Arbeidsavklaringspenger,135
2022,1124,Sola,M,Dagpenger,142
2022,1124,Sola,M,Arbeidsavklaringspenger,200
2022,1127,Randaberg,M,Dagpenger,53
2022,1127,Randaberg,M,Arbeidsavklaringspenger,120
2022,1130,Strand,M,Dagpenger,62
2022,1130,Strand,M,Arbeidsavklaringspenger,137
2022,1133,Hjelmeland,M,Dagpenger,5
2022,1133,Hjelmeland,M,Arbeidsavklaringspenger,9
2022,1134,Suldal,M,Dagpenger,10
2022,1134,Suldal,M,Arbeidsavklaringspenger,38
2022,1135,Sauda,M,Dagpenger,5
2022,1135,Sauda,M,Arbeidsavklaringspenger,45
2022,1144,Kvitsøy,M,Arbeidsavklaringspenger,6
2022,1145,Bokn,M,Arbeidsavklaringspenger,12
2022,1146,Tysvær,M,Dagpenger,37
2022,1146,Tysvær,M,Arbeidsavklaringspenger,89
2022,1149,Karmøy,M,Dagpenger,203
2022,1149,Karmøy,M,Arbeidsavklaringspenger,445
2022,1160,Vindafjord,M,Dagpenger,35
2022,1160,Vindafjord,M,Arbeidsavklaringspenger,74
2022,1505,Kristiansund,M,Dagpenger,151
2022,1505,Kristiansund,M,Arbeidsavklaringspenger,282
2022,1506,Molde,M,Dagpenger,179
2022,1506,Molde,M,Arbeidsavklaringspenger,310
2022,1507,Ålesund,M,Dagpenger,455
2022,1507,Ålesund,M,Arbeidsavklaringspenger,663
2022,1511,Vanylven,M,Dagpenger,8
2022,1511,Vanylven,M,Arbeidsavklaringspenger,26
2022,1514,Sande,M,Dagpenger,17
2022,1514,Sande,M,Arbeidsavklaringspenger,22
2022,1515,Herøy (Møre og Romsdal),M,Dagpenger,102
2022,1515,Herøy (Møre og Romsdal),M,Arbeidsavklaringspenger,107
2022,1516,Ulstein,M,Dagpenger,78
2022,1516,Ulstein,M,Arbeidsavklaringspenger,81
2022,1517,Hareid,M,Dagpenger,55
2022,1517,Hareid,M,Arbeidsavklaringspenger,59
2022,1520,Ørsta,M,Dagpenger,55
2022,1520,Ørsta,M,Arbeidsavklaringspenger,112
2022,1525,Stranda,M,Dagpenger,19
2022,1525,Stranda,M,Arbeidsavklaringspenger,44
2022,1528,Sykkylven,M,Dagpenger,21
2022,1528,Sykkylven,M,Arbeidsavklaringspenger,100
2022,1531,Sula,M,Dagpenger,42
2022,1531,Sula,M,Arbeidsavklaringspenger,102
2022,1532,Giske,M,Dagpenger,41
2022,1532,Giske,M,Arbeidsavklaringspenger,106
2022,1535,Vestnes,M,Dagpenger,36
2022,1535,Vestnes,M,Arbeidsavklaringspenger,70
2022,1539,Rauma,M,Dagpenger,27
2022,1539,Rauma,M,Arbeidsavklaringspenger,81
2022,1547,Aukra,M,Dagpenger,12
2022,1547,Aukra,M,Arbeidsavklaringspenger,40
2022,1554,Averøy,M,Dagpenger,29
2022,1554,Averøy,M,Arbeidsavklaringspenger,74
2022,1557,Gjemnes,M,Dagpenger,9
2022,1557,Gjemnes,M,Arbeidsavklaringspenger,16
2022,1560,Tingvoll,M,Dagpenger,6
2022,1560,Tingvoll,M,Arbeidsavklaringspenger,26
2022,1563,Sunndal,M,Dagpenger,29
2022,1563,Sunndal,M,Arbeidsavklaringspenger,30
2022,1566,Surnadal,M,Dagpenger,14
2022,1566,Surnadal,M,Arbeidsavklaringspenger,53
2022,1573,Smøla,M,Dagpenger,8
2022,1573,Smøla,M,Arbeidsavklaringspenger,16
2022,1576,Aure,M,Dagpenger,7
2022,1576,Aure,M,Arbeidsavklaringspenger,32
2022,1577,Volda,M,Dagpenger,46
2022,1577,Volda,M,Arbeidsavklaringspenger,113
2022,1578,Fjord,M,Dagpenger,12
2022,1578,Fjord,M,Arbeidsavklaringspenger,24
2022,1579,Hustadvika,M,Dagpenger,69
2022,1579,Hustadvika,M,Arbeidsavklaringspenger,136
2022,1804,Bodø,M,Dagpenger,244
2022,1804,Bodø,M,Arbeidsavklaringspenger,510
2022,1806,Narvik,M,Dagpenger,75
2022,1806,Narvik,M,Arbeidsavklaringspenger,224
2022,1811,Bindal,M,Dagpenger,9
2022,1811,Bindal,M,Arbeidsavklaringspenger,17
2022,1812,Sømna,M,Dagpenger,11
2022,1812,Sømna,M,Arbeidsavklaringspenger,19
2022,1813,Brønnøy,M,Dagpenger,38
2022,1813,Brønnøy,M,Arbeidsavklaringspenger,74
2022,1815,Vega,M,Dagpenger,5
2022,1815,Vega,M,Arbeidsavklaringspenger,21
2022,1818,Herøy (Nordland),M,Arbeidsavklaringspenger,14
2022,1820,Alstahaug,M,Dagpenger,47
2022,1820,Alstahaug,M,Arbeidsavklaringspenger,56
2022,1822,Leirfjord,M,Dagpenger,9
2022,1822,Leirfjord,M,Arbeidsavklaringspenger,21
2022,1824,Vefsn,M,Dagpenger,49
2022,1824,Vefsn,M,Arbeidsavklaringspenger,114
2022,1825,Grane,M,Dagpenger,5
2022,1825,Grane,M,Arbeidsavklaringspenger,14
2022,1826,Aarborte - Hattfjelldal,M,Arbeidsavklaringspenger,14
2022,1827,Dønna,M,Dagpenger,5
2022,1827,Dønna,M,Arbeidsavklaringspenger,12
2022,1828,Nesna,M,Dagpenger,5
2022,1828,Nesna,M,Arbeidsavklaringspenger,23
2022,1832,Hemnes,M,Dagpenger,17
2022,1832,Hemnes,M,Arbeidsavklaringspenger,57
2022,1833,Rana,M,Dagpenger,117
2022,1833,Rana,M,Arbeidsavklaringspenger,244
2022,1834,Lurøy,M,Dagpenger,7
2022,1834,Lurøy,M,Arbeidsavklaringspenger,12
2022,1835,Træna,M,Dagpenger,8
2022,1835,Træna,M,Arbeidsavklaringspenger,8
2022,1836,Rødøy,M,Dagpenger,5
2022,1836,Rødøy,M,Arbeidsavklaringspenger,7
2022,1837,Meløy,M,Dagpenger,18
2022,1837,Meløy,M,Arbeidsavklaringspenger,84
2022,1838,Gildeskål,M,Dagpenger,9
2022,1838,Gildeskål,M,Arbeidsavklaringspenger,21
2022,1839,Beiarn,M,Dagpenger,8
2022,1839,Beiarn,M,Arbeidsavklaringspenger,14
2022,1840,Saltdal,M,Dagpenger,25
2022,1840,Saltdal,M,Arbeidsavklaringspenger,20
2022,1841,Fauske - Fuossko,M,Dagpenger,43
2022,1841,Fauske - Fuossko,M,Arbeidsavklaringspenger,100
2022,1845,Sørfold,M,Dagpenger,5
2022,1845,Sørfold,M,Arbeidsavklaringspenger,17
2022,1848,Steigen,M,Dagpenger,9
2022,1848,Steigen,M,Arbeidsavklaringspenger,24
2022,1851,Lødingen,M,Dagpenger,14
2022,1851,Lødingen,M,Arbeidsavklaringspenger,13
2022,1853,Evenes - Evenášši,M,Dagpenger,8
2022,1853,Evenes - Evenášši,M,Arbeidsavklaringspenger,15
2022,1857,Værøy,M,Arbeidsavklaringspenger,6
2022,1859,Flakstad,M,Dagpenger,5
2022,1859,Flakstad,M,Arbeidsavklaringspenger,9
2022,1860,Vestvågøy,M,Dagpenger,53
2022,1860,Vestvågøy,M,Arbeidsavklaringspenger,140
2022,1865,Vågan,M,Dagpenger,40
2022,1865,Vågan,M,Arbeidsavklaringspenger,89
2022,1866,Hadsel,M,Dagpenger,52
2022,1866,Hadsel,M,Arbeidsavklaringspenger,99
2022,1867,Bø,M,Dagpenger,15
2022,1867,Bø,M,Arbeidsavklaringspenger,26
2022,1868,Øksnes,M,Dagpenger,23
2022,1868,Øksnes,M,Arbeidsavklaringspenger,58
2022,1870,Sortland - Suortá,M,Dagpenger,31
2022,1870,Sortland - Suortá,M,Arbeidsavklaringspenger,160
2022,1871,Andøy,M,Dagpenger,18
2022,1871,Andøy,M,Arbeidsavklaringspenger,29
2022,1874,Moskenes,M,Dagpenger,10
2022,1874,Moskenes,M,Arbeidsavklaringspenger,7
2022,1875,Hábmer - Hamarøy,M,Dagpenger,11
2022,1875,Hábmer - Hamarøy,M,Arbeidsavklaringspenger,37
2022,3001,Halden,M,Dagpenger,230
2022,3001,Halden,M,Arbeidsavklaringspenger,439
2022,3002,Moss,M,Dagpenger,388
2022,3002,Moss,M,Arbeidsavklaringspenger,559
2022,3003,Sarpsborg,M,Dagpenger,464
2022,3003,Sarpsborg,M,Arbeidsavklaringspenger,737
2022,3004,Fredrikstad,M,Dagpenger,652
2022,3004,Fredrikstad,M,Arbeidsavklaringspenger,968
2022,3005,Drammen,M,Dagpenger,785
2022,3005,Drammen,M,Arbeidsavklaringspenger,1196
2022,3006,Kongsberg,M,Dagpenger,173
2022,3006,Kongsberg,M,Arbeidsavklaringspenger,275
2022,3007,Ringerike,M,Dagpenger,179
2022,3007,Ringerike,M,Arbeidsavklaringspenger,345
2022,3011,Hvaler,M,Dagpenger,25
2022,3011,Hvaler,M,Arbeidsavklaringspenger,32
2022,3012,Aremark,M,Dagpenger,7
2022,3012,Aremark,M,Arbeidsavklaringspenger,14
2022,3013,Marker,M,Dagpenger,22
2022,3013,Marker,M,Arbeidsavklaringspenger,38
2022,3014,Indre Østfold,M,Dagpenger,309
2022,3014,Indre Østfold,M,Arbeidsavklaringspenger,610
2022,3015,Skiptvet,M,Dagpenger,24
2022,3015,Skiptvet,M,Arbeidsavklaringspenger,47
2022,3016,Rakkestad,M,Dagpenger,67
2022,3016,Rakkestad,M,Arbeidsavklaringspenger,107
2022,3017,Råde,M,Dagpenger,43
2022,3017,Råde,M,Arbeidsavklaringspenger,62
2022,3018,Våler (Viken),M,Dagpenger,35
2022,3018,Våler (Viken),M,Arbeidsavklaringspenger,65
2022,3019,Vestby,M,Dagpenger,108
2022,3019,Vestby,M,Arbeidsavklaringspenger,167
2022,3020,Nordre Follo,M,Dagpenger,350
2022,3020,Nordre Follo,M,Arbeidsavklaringspenger,480
2022,3021,Ås,M,Dagpenger,112
2022,3021,Ås,M,Arbeidsavklaringspenger,190
2022,3022,Frogn,M,Dagpenger,106
2022,3022,Frogn,M,Arbeidsavklaringspenger,99
2022,3023,Nesodden,M,Dagpenger,129
2022,3023,Nesodden,M,Arbeidsavklaringspenger,165
2022,3024,Bærum,M,Dagpenger,782
2022,3024,Bærum,M,Arbeidsavklaringspenger,777
2022,3025,Asker,M,Dagpenger,630
2022,3025,Asker,M,Arbeidsavklaringspenger,797
2022,3026,Aurskog-Høland,M,Dagpenger,80
2022,3026,Aurskog-Høland,M,Arbeidsavklaringspenger,200
2022,3027,Rælingen,M,Dagpenger,132
2022,3027,Rælingen,M,Arbeidsavklaringspenger,161
2022,3028,Enebakk,M,Dagpenger,62
2022,3028,Enebakk,M,Arbeidsavklaringspenger,99
2022,3029,Lørenskog,M,Dagpenger,391
2022,3029,Lørenskog,M,Arbeidsavklaringspenger,469
2022,3030,Lillestrøm,M,Dagpenger,631
2022,3030,Lillestrøm,M,Arbeidsavklaringspenger,857
2022,3031,Nittedal,M,Dagpenger,153
2022,3031,Nittedal,M,Arbeidsavklaringspenger,186
2022,3032,Gjerdrum,M,Dagpenger,36
2022,3032,Gjerdrum,M,Arbeidsavklaringspenger,66
2022,3033,Ullensaker,M,Dagpenger,375
2022,3033,Ullensaker,M,Arbeidsavklaringspenger,559
2022,3034,Nes,M,Dagpenger,98
2022,3034,Nes,M,Arbeidsavklaringspenger,255
2022,3035,Eidsvoll,M,Dagpenger,161
2022,3035,Eidsvoll,M,Arbeidsavklaringspenger,336
2022,3036,Nannestad,M,Dagpenger,108
2022,3036,Nannestad,M,Arbeidsavklaringspenger,154
2022,3037,Hurdal,M,Dagpenger,14
2022,3037,Hurdal,M,Arbeidsavklaringspenger,49
2022,3038,Hole,M,Dagpenger,42
2022,3038,Hole,M,Arbeidsavklaringspenger,64
2022,3039,Flå,M,Dagpenger,5
2022,3039,Flå,M,Arbeidsavklaringspenger,11
2022,3040,Nesbyen,M,Dagpenger,15
2022,3040,Nesbyen,M,Arbeidsavklaringspenger,22
2022,3041,Gol,M,Dagpenger,9
2022,3041,Gol,M,Arbeidsavklaringspenger,39
2022,3042,Hemsedal,M,Dagpenger,10
2022,3042,Hemsedal,M,Arbeidsavklaringspenger,22
2022,3043,Ål,M,Dagpenger,13
2022,3043,Ål,M,Arbeidsavklaringspenger,22
2022,3044,Hol,M,Dagpenger,19
2022,3044,Hol,M,Arbeidsavklaringspenger,29
2022,3045,Sigdal,M,Dagpenger,7
2022,3045,Sigdal,M,Arbeidsavklaringspenger,25
2022,3046,Krødsherad,M,Dagpenger,14
2022,3046,Krødsherad,M,Arbeidsavklaringspenger,32
2022,3047,Modum,M,Dagpenger,90
2022,3047,Modum,M,Arbeidsavklaringspenger,157
2022,3048,Øvre Eiker,M,Dagpenger,106
2022,3048,Øvre Eiker,M,Arbeidsavklaringspenger,227
2022,3049,Lier,M,Dagpenger,163
2022,3049,Lier,M,Arbeidsavklaringspenger,240
2022,3050,Flesberg,M,Dagpenger,7
2022,3050,Flesberg,M,Arbeidsavklaringspenger,26
2022,3051,Rollag,M,Dagpenger,7
2022,3051,Rollag,M,Arbeidsavklaringspenger,7
2022,3052,Nore og Uvdal,M,Dagpenger,8
2022,3052,Nore og Uvdal,M,Arbeidsavklaringspenger,20
2022,3053,Jevnaker,M,Dagpenger,29
2022,3053,Jevnaker,M,Arbeidsavklaringspenger,61
2022,3054,Lunner,M,Dagpenger,45
2022,3054,Lunner,M,Arbeidsavklaringspenger,81
2022,3401,Kongsvinger,M,Dagpenger,113
2022,3401,Kongsvinger,M,Arbeidsavklaringspenger,232
2022,3403,Hamar,M,Dagpenger,148
2022,3403,Hamar,M,Arbeidsavklaringspenger,306
2022,3405,Lillehammer,M,Dagpenger,108
2022,3405,Lillehammer,M,Arbeidsavklaringspenger,223
2022,3407,Gjøvik,M,Dagpenger,170
2022,3407,Gjøvik,M,Arbeidsavklaringspenger,295
2022,3411,Ringsaker,M,Dagpenger,139
2022,3411,Ringsaker,M,Arbeidsavklaringspenger,397
2022,3412,Løten,M,Dagpenger,52
2022,3412,Løten,M,Arbeidsavklaringspenger,100
2022,3413,Stange,M,Dagpenger,97
2022,3413,Stange,M,Arbeidsavklaringspenger,194
2022,3414,Nord-Odal,M,Dagpenger,22
2022,3414,Nord-Odal,M,Arbeidsavklaringspenger,62
2022,3415,Sør-Odal,M,Dagpenger,34
2022,3415,Sør-Odal,M,Arbeidsavklaringspenger,106
2022,3416,Eidskog,M,Dagpenger,37
2022,3416,Eidskog,M,Arbeidsavklaringspenger,51
2022,3417,Grue,M,Dagpenger,27
2022,3417,Grue,M,Arbeidsavklaringspenger,57
2022,3418,Åsnes,M,Dagpenger,34
2022,3418,Åsnes,M,Arbeidsavklaringspenger,100
2022,3419,Våler (Innlandet),M,Dagpenger,31
2022,3419,Våler (Innlandet),M,Arbeidsavklaringspenger,39
2022,3420,Elverum,M,Dagpenger,129
2022,3420,Elverum,M,Arbeidsavklaringspenger,228
2022,3421,Trysil,M,Dagpenger,40
2022,3421,Trysil,M,Arbeidsavklaringspenger,63
2022,3422,Åmot,M,Dagpenger,28
2022,3422,Åmot,M,Arbeidsavklaringspenger,35
2022,3423,Stor-Elvdal,M,Dagpenger,10
2022,3423,Stor-Elvdal,M,Arbeidsavklaringspenger,33
2022,3424,Rendalen,M,Dagpenger,6
2022,3424,Rendalen,M,Arbeidsavklaringspenger,14
2022,3425,Engerdal,M,Dagpenger,8
2022,3425,Engerdal,M,Arbeidsavklaringspenger,11
2022,3426,Tolga,M,Dagpenger,7
2022,3426,Tolga,M,Arbeidsavklaringspenger,9
2022,3427,Tynset,M,Dagpenger,13
2022,3427,Tynset,M,Arbeidsavklaringspenger,23
2022,3428,Alvdal,M,Arbeidsavklaringspenger,5
2022,3429,Folldal,M,Dagpenger,6
2022,3429,Folldal,M,Arbeidsavklaringspenger,14
2022,3430,Os,M,Dagpenger,6
2022,3430,Os,M,Arbeidsavklaringspenger,10
2022,3431,Dovre,M,Dagpenger,10
2022,3431,Dovre,M,Arbeidsavklaringspenger,14
2022,3432,Lesja,M,Dagpenger,11
2022,3432,Lesja,M,Arbeidsavklaringspenger,8
2022,3433,Skjåk,M,Dagpenger,6
2022,3433,Skjåk,M,Arbeidsavklaringspenger,11
2022,3434,Lom,M,Dagpenger,12
2022,3434,Lom,M,Arbeidsavklaringspenger,16
2022,3435,Vågå,M,Dagpenger,26
2022,3435,Vågå,M,Arbeidsavklaringspenger,47
2022,3436,Nord-Fron,M,Dagpenger,33
2022,3436,Nord-Fron,M,Arbeidsavklaringspenger,45
2022,3437,Sel,M,Dagpenger,37
2022,3437,Sel,M,Arbeidsavklaringspenger,61
2022,3438,Sør-Fron,M,Dagpenger,16
2022,3438,Sør-Fron,M,Arbeidsavklaringspenger,23
2022,3439,Ringebu,M,Dagpenger,22
2022,3439,Ringebu,M,Arbeidsavklaringspenger,30
2022,3440,Øyer,M,Dagpenger,27
2022,3440,Øyer,M,Arbeidsavklaringspenger,41
2022,3441,Gausdal,M,Dagpenger,18
2022,3441,Gausdal,M,Arbeidsavklaringspenger,39
2022,3442,Østre Toten,M,Dagpenger,64
2022,3442,Østre Toten,M,Arbeidsavklaringspenger,153
2022,3443,Vestre Toten,M,Dagpenger,65
2022,3443,Vestre Toten,M,Arbeidsavklaringspenger,148
2022,3446,Gran,M,Dagpenger,51
2022,3446,Gran,M,Arbeidsavklaringspenger,161
2022,3447,Søndre Land,M,Dagpenger,33
2022,3447,Søndre Land,M,Arbeidsavklaringspenger,71
2022,3448,Nordre Land,M,Dagpenger,29
2022,3448,Nordre Land,M,Arbeidsavklaringspenger,83
2022,3449,Sør-Aurdal,M,Arbeidsavklaringspenger,28
2022,3450,Etnedal,M,Dagpenger,10
2022,3450,Etnedal,M,Arbeidsavklaringspenger,10
2022,3451,Nord-Aurdal,M,Dagpenger,33
2022,3451,Nord-Aurdal,M,Arbeidsavklaringspenger,37
2022,3452,Vestre Slidre,M,Arbeidsavklaringspenger,14
2022,3453,Øystre Slidre,M,Dagpenger,11
2022,3453,Øystre Slidre,M,Arbeidsavklaringspenger,21
2022,3454,Vang,M,Arbeidsavklaringspenger,7
2022,3801,Horten,M,Dagpenger,201
2022,3801,Horten,M,Arbeidsavklaringspenger,321
2022,3802,Holmestrand,M,Dagpenger,153
2022,3802,Holmestrand,M,Arbeidsavklaringspenger,251
2022,3803,Tønsberg,M,Dagpenger,362
2022,3803,Tønsberg,M,Arbeidsavklaringspenger,461
2022,3804,Sandefjord,M,Dagpenger,455
2022,3804,Sandefjord,M,Arbeidsavklaringspenger,649
2022,3805,Larvik,M,Dagpenger,293
2022,3805,Larvik,M,Arbeidsavklaringspenger,411
2022,3806,Porsgrunn,M,Dagpenger,230
2022,3806,Porsgrunn,M,Arbeidsavklaringspenger,352
2022,3807,Skien,M,Dagpenger,353
2022,3807,Skien,M,Arbeidsavklaringspenger,583
2022,3808,Notodden,M,Dagpenger,99
2022,3808,Notodden,M,Arbeidsavklaringspenger,138
2022,3811,Færder,M,Dagpenger,191
2022,3811,Færder,M,Arbeidsavklaringspenger,226
2022,3812,Siljan,M,Dagpenger,10
2022,3812,Siljan,M,Arbeidsavklaringspenger,21
2022,3813,Bamble,M,Dagpenger,73
2022,3813,Bamble,M,Arbeidsavklaringspenger,132
2022,3814,Kragerø,M,Dagpenger,63
2022,3814,Kragerø,M,Arbeidsavklaringspenger,118
2022,3815,Drangedal,M,Dagpenger,15
2022,3815,Drangedal,M,Arbeidsavklaringspenger,56
2022,3816,Nome,M,Dagpenger,40
2022,3816,Nome,M,Arbeidsavklaringspenger,72
2022,3817,Midt-Telemark,M,Dagpenger,56
2022,3817,Midt-Telemark,M,Arbeidsavklaringspenger,112
2022,3818,Tinn,M,Dagpenger,29
2022,3818,Tinn,M,Arbeidsavklaringspenger,44
2022,3819,Hjartdal,M,Dagpenger,8
2022,3819,Hjartdal,M,Arbeidsavklaringspenger,14
2022,3820,Seljord,M,Dagpenger,13
2022,3820,Seljord,M,Arbeidsavklaringspenger,28
2022,3821,Kviteseid,M,Dagpenger,7
2022,3821,Kviteseid,M,Arbeidsavklaringspenger,29
2022,3822,Nissedal,M,Arbeidsavklaringspenger,15
